1,3414,2.3729,0,0,0,0,0,30,1,1,0,0,2263,1,7408,1,998,1146,0,0,0,1142,0,0,0,0,1618,-589,0,9174,1707,0,0,0,0,3038,3125,0,6735,0,0
1,4393,3.6458,0,0,0,0,0,37,3,1,0,2487,3233,2187,9562,1,978,1131,0,0,0,1259,0,0,0,0,2048,13,0,10.02,3684,0,0,0,0,3.39,2303,0,8029,0,0
1,4562,3.3225,0,0,0,0,0,31.3,3,1,0,259,2634,918,9184,2,984,1143,0,0,0,1206,0,0,0,0,2,-218,0,10144,1521,0,0,0,0,3375,2667,0,7403,0,0
1,4,2.9193,0,0,0,0,0,30,2,1,0,167,2279,811,8318,0,998,1146,0,0,0,1195,0,0,0,0,1732,-596,0,9444,1,0,0,0,0,3261,3167,0,7097,0,0
1,4694,3646,0,0,0,0,0,30,2,2,0,-671,2917,1406,9425,4,998,1146,0,0,0,1.14,0,0,0,0,2101,-77,0,10162,1631,0,0,0,1,3417,2875,0,7595,0,0
1,4236,2.9879,0,0,0,0,0,33.3,0,2,0,-653,3974,3574,10082,2,972,1138,0,0,0,1205,0,0,0,0,1996,0,0,10389,10108,0,0,0,1,3329,1987,0,8414,0,0
1,4.17,3.4453,0,0,0,0,0,27.3,1,2,0,-245,2512,971,8597,1,1028,1151,0,0,0,1112,0,0,0,0,1848,425,0,9.59,1542,0,0,0,0,3337,3233,0,7294,0,0
1,4214,3.3939,0,0,0,0,0,28.6,2,2,0,-211,2662,1459,8755,1,1014,1149,0,0,0,1138,0,0,0,0,1902,-249,0,9822,2052,0,0,0,0,3344,2944,0,7382,0,0
1,4214,3.7074,0,0,0,0,0,33.3,1,2,0,-329,2713,1459,8755,1,1025,1139,0,0,0,1186,0,0,0,0,1902,-263,0,9.75,2052,0,0,0,0,3.38,3194,0,7543,0,0
1,4233,3.4039,0,0,0,0,0,27.8,1,3,0,-262,2938,1906,9011,1,1022,1.15,0,0,0,1119,0,0,0,0,1.95,-87,0,10041,2999,0,0,0,0,3349,2833,0,7.61,0,0
1,4334,3.6943,0,0,0,0,0,33.3,1,2,0,-241,2838,1557,8944,3,1013,1139,0,0,0,1164,0,0,0,0,1.97,149,0,10118,2195,0,0,0,0,3.39,2952,0,7596,0,0
1,4372,3.3652,0,0,0,0,0,33.3,1,2,0,-177,3139,2246,9253,3,993,1139,0,0,0,1186,0,0,0,0,2024,-25,0,10624,3412,0,0,0,0,3394,2517,0,7788,0,0
1,5392,4.5881,0,0,0,1,0,30.8,6,3,0,-209,3517,1907,10633,13,989,1144,0,0,0,1169,0,0,0,0,2314,1,0,11278,3598,0,0,0,1,3503,2461,0,8269,0,0
1,4446,3.6985,0,0,0,0,0,30,0,4,0,-796,3192,1922,9523,6,1036,1146,0,0,0,1116,0,0,0,0,2061,-28,0,20804,3132,0,0,0,0,3431,3133,0,8008,0,0
1,4411,3.5866,0,0,0,0,0,31.8,2,4,0,-328,3699,2948,9956,8,995,1142,0,0,0,1164,0,0,0,0,2.08,0,0,22.47,6131,0,0,0,0,3393,2407,0,8325,0,0
1,4527,3.7942,0,0,0,0,0,32.5,4,4,0,-117,4.14,3427,10.56,10,981,1.14,0,0,0,1184,0,0,0,0,2.13,0,0,23699,9594,0,0,0,0,3393,2086,0,8693,0,0
1,4347,3.1269,0,0,0,0,0,33.3,1,2,0,-76,3809,3309,9933,3,975,1138,0,0,0,1202,0,0,0,0,2019,0,0,10914,8395,0,0,0,0,3358,1.96,0,8298,0,0
1,4562,3.8122,0,0,0,0,0,33.3,1,2,0,-759,2723,918,9184,4,1025,1139,0,0,0,1179,0,0,0,0,2,-258,0,9.6,1521,0,0,0,1,3511,3556,0,7676,0,0
1,4629,4.0061,0,0,0,0,0,33.3,1,2,0,86,2847,1379,9312,5,1013,1139,0,0,0,1189,0,0,0,0,2053,149,0,10.19,1776,0,0,0,0,3523,2976,0,7747,0,0
1,4655,2409,0,0,0,0,0,35,1,3,0,94,3204,2182,9765,6,1.02,1135,0,0,0,1157,1,0,0,0,2256,14,0,10698,2989,0,0,0,0,3542,2667,0,8185,0,0
1,4644,3.9071,0,0,0,0,0,31.6,2,3,0,-104,3082,1837,9467,5,1021,1142,0,0,0,1149,0,0,0,0,2084,49,0,10469,2732,0,0,0,1,3525,3093,0,7886,0,0
1,4646,3.9619,0,0,0,0,0,34.3,2,5,0,-189,3707,2587,10202,10,1017,1137,0,0,0,1184,0,0,0,0,2107,0,0,21879,6086,0,0,0,0,3535,2775,0,8578,0,0
1,4468,4.1984,0,0,0,0,0,33.3,2,4,0,-1073,3.37,2252,9651,6,1025,1139,0,0,0,1158,0,0,0,0,2085,-8,0,21.27,3737,0,0,0,0,3534,2944,0,8196,0,0
1,4562,3.7287,2,0,0,0,0,25,1,2,0,-1.21,3184,918,9184,0,1134,1142,0,0,0,1.19,0,0,0,0,2,-271,0,9435,1521,0,0,0,1,3976,4037,0,8593,0,2
1,5206,3.3847,0,0,1,0,0,30.8,1,2,1,-947,3713,2.9,10416,0,979,1145,0,0,0,1187,0,0,0,0,2218,0,0,10.57,6.77,0,0,2,0,3.47,2167,1,8295,0,0
1,4691,3.8787,0,0,0,0,0,25,0,4,1,-2498,3125,1436,9666,4,1066,1161,0,0,0,1078,0,0,0,0,2117,52,0,19617,2428,0,0,2,4,3483,4019,1,8015,0,0
1,4.17,3.6206,0,0,0,0,0,28.6,0,3,0,-1426,2612,971,8597,0,1124,1149,0,0,0,1095,0,0,0,0,1848,481,0,17905,1542,0,0,0,1,3427,4733,0,7521,0,0
1,4214,3.3376,0,0,0,0,0,33.3,0,2,1,-1072,2774,1459,8755,2,1071,1148,0,0,0,1187,0,0,0,0,1902,-277,0,9377,2052,0,0,1,1,3423,4111,1,7746,0,0
1,5206,3.5794,0,0,1,0,0,30.6,1,3,3,-919,3965,3189,10627,2,985,1147,0,0,0,1.18,0,0,0,0,2.22,0,0,22.35,8266,0,0,4,1,3473,2306,2,8611,0,0
1,4.17,2.6629,0,0,0,0,0,26.7,3,1,0,0,2.4,971,8597,2,983,1152,0,0,0,1.12,0,0,0,0,1848,342,0,0,1542,0,0,0,1,3,2567,0,6683,0,0
1,5175,3.9016,0,0,0,1,0,29.6,3,3,0,-239,3227,1859,10165,3,1002,1146,0,0,0,1146,0,0,0,0,2175,14,0,10355,3341,0,0,0,0,3389,2538,0,7979,0,0
1,4642,3.0034,0,0,0,0,2,42.1,1,1,0,0,3093,1187,9631,2,987,1.12,0,0,0,1256,1,0,0,0,2.2,-24,0,0,1487,0,1,0,1,3639,2315,0,8009,0,0
1,4607,2.9443,0,0,0,0,2,42.1,1,1,0,0,3093,1187,9631,2,987,1.12,0,0,0,1242,1,0,0,0,2194,-24,0,0,1544,0,1,0,1,3635,2315,0,8009,0,0
1,4807,3.2486,0,0,0,0,3,42.1,2,1,0,0,3.1,881,9833,3,987,1.12,0,0,0,1272,1,0,0,0,2246,-24,0,0,1.06,0,1,0,1,3.71,2333,0,8114,0,0
1,4828,3.3386,0,0,0,0,2,40,0,2,0,0,3203,1261,9749,4,1004,1125,0,0,0,1219,1,0,0,0,2247,14,0,0,1436,0,2,0,0,3677,2233,0,8114,0,0
1,4543,2.7023,0,0,0,0,1,42.9,1,2,0,-242,3309,1705,9722,3,1003,1119,0,0,0,1241,1,0,0,0,2166,-8,0,10395,2905,0,0,0,0,3573,2485,0,8245,0,0
1,4521,2.7124,0,0,0,0,1,45,1,1,0,0,3203,1661,9466,1,987,1114,0,0,0,1268,1,0,0,0,2154,14,0,0,2593,0,0,0,1,3587,2317,0,8061,0,0
1,4607,3.1116,0,0,0,0,2,46.7,0,2,0,0,3151,1187,9631,4,1.02,1111,0,0,0,1253,1,0,0,0,2194,-26,0,10036,1544,0,1,0,1,3662,2926,0,8143,0,0
1,4863,3.3599,0,0,0,0,3,42.1,0,3,0,0,3335,1273,9967,6,1027,1.12,0,0,0,1216,1,0,0,0,2283,-8,0,10249,1568,0,2,0,1,3743,2864,0,8.33,0,0
1,4923,3.2457,0,0,0,0,2,44.4,1,2,0,-863,3239,1185,9911,4,1011,1116,0,0,0,1248,1,0,0,0,2267,14,0,10422,1563,0,0,0,1,3.73,2.8,0,8.28,0,0
1,5068,3.3983,0,0,0,0,2,41.7,0,4,0,-1.1,3571,1.59,10257,10,1.03,1121,0,0,0,1202,1,0,0,0,2343,1,0,22449,2147,0,0,0,0,3793,2833,0,8593,2,0
1,5074,3092,0,0,0,0,2,38.1,4,4,0,-0.98,3869,2066,10.59,14,1001,1129,0,0,0,1215,1,0,0,0,2354,0,0,23965,3873,0,0,0,0,3795,2467,0,8789,2,0
1,4914,3.2253,0,0,0,0,2,41.7,0,4,0,-952,3571,1.59,10236,10,1.03,1121,0,0,0,1202,1,0,0,0,2307,1,0,22204,2465,0,0,0,0,3764,2833,0,8591,2,0
1,5047,2.7377,0,0,0,0,3,50,0,5,0,-2685,3634,1.06,10531,12,1078,1104,0,0,0,1211,3,0,0,0,2454,-1,0,32533,1.75,0,0,0,1,3906,3321,0,8796,2,0
1,4793,2.1244,0,0,0,0,2,50,0,2,0,-288,3699,0.5,10239,7,998,1104,0,0,0,1.28,2,0,0,0,2247,0,0,11596,3928,0,0,0,0,3681,2313,0,8.7,1,0
1,4.77,3.1445,0,0,0,0,2,43.8,0,3,0,-986,3261,1185,9882,6,1.04,1117,0,0,0,1207,1,0,0,0,2236,15,0,10231,1.74,0,1,0,2,3712,3.2,0,8.3,0,0
1,5313,3.4571,1,0,0,0,2,35.3,0,4,0,0,3509,1.16,10388,8,1061,1118,0,0,0,1219,1,0,0,0,2311,-8,0,20836,1833,0,2,0,2,4735,3477,0,9513,0,0
1,4.77,2.5385,0,0,0,0,0,38.5,3,0,0,3.12,3131,1185,9882,0,964,1128,0,0,0,1274,1,0,0,0,2236,12,0,0,1.74,0,0,0,0,3521,1767,0,7934,0,0
1,4414,2.18,0,0,0,0,0,31.6,0,1,0,0,2755,802,9183,2,0.98,1142,0,0,0,1149,1,0,0,0,2101,-66,0,0,975,0,0,0,1,3159,2119,0,7119,0,0
1,4821,2.5866,0,0,0,0,0,33.3,2,2,0,-135,3232,1455,9928,4,0.99,1139,0,0,0,1189,1,0,0,0,2249,-7,0,10635,2209,1,0,0,0,3434,2258,0,7.93,0,0
1,5331,2.1747,1,0,0,0,3,47.4,0,4,0,0,4133,393,10867,15,1009,1102,0,0,0,1.3,3,0,0,0,2.37,0,0,13055,2694,0,3,0,0,4.44,2318,0,9576,0,0
1,4607,3.0422,0,0,0,0,2,47.1,1,1,0,0,3127,1187,9631,2,992,1.11,0,0,0,1299,1,0,0,0,2194,-25,0,10118,1544,0,0,0,0,3651,2481,0,8116,0,0
1,5814,2.4937,0,0,0,2,0,37,3,1,0,513,3256,845,10926,4,978,1131,0,0,0,1254,3,0,0,0,2.62,3,0,11573,811,1,0,0,0,3756,2091,0,8196,0,0
1,5637,2.2966,0,0,0,1,0,38.5,3,0,0,1646,3144,853,10.63,0,964,1128,0,0,0,1267,3,0,0,0,2554,-6,0,0,986,2,0,0,0,3676,1658,0,8065,0,0
1,5814,2.4328,0,0,0,2,0,34.5,3,1,0,0,3227,845,10926,4,975,1136,0,0,0,1223,3,0,0,0,2.62,3,0,0,811,1,0,0,1,3693,1.97,0,8.05,0,0
1,4732,2.9426,0,0,0,0,0,40,0,2,0,417,2767,959,9464,1,1042,1125,0,0,0,1208,1,0,0,0,2236,145,0,9827,1138,0,0,0,0,3603,3056,0,7829,0,0
1,4923,2.7291,0,0,0,0,2,50,0,2,0,-199,3266,664,10037,5,1019,1104,0,0,0,1266,3,0,0,0,2376,-8,0,10843,1057,0,0,0,0,3783,2.5,0,8.33,1,0
1,4414,3.2274,0,0,0,0,0,45.5,0,2,0,0,2935,1203,9209,1,1038,1114,0,0,0,1296,1,0,0,0,2152,-85,0,9774,1496,0,0,0,0,3.67,2881,0,8002,0,0
1,4414,2.3717,0,0,0,0,0,29.4,1,2,0,0,2789,1203,9209,1,1004,1147,0,0,0,1141,1,0,0,0,2152,-74,0,0,1496,0,0,0,1,3238,2405,0,7243,0,0
1,4982,2.8025,0,0,2,0,2,50,0,2,2,-601,3.38,762,10226,6,1033,1109,0,0,0,1261,3,0,0,0,2424,4,0,21888,1027,0,0,2,1,3853,2833,1,8508,0,0
1,4651,2.7156,0,0,0,0,0,31.3,0,1,0,292,2826,917,9502,3,998,1148,0,0,0,1.19,1,0,0,0,2214,-74,0,10.5,918,0,0,2,0,3482,2452,1,7624,0,0
1,4802,3.0226,0,0,1,0,2,50,0,0,2,0,3174,0,9805,0,985,1109,0,0,0,1359,3,0,0,1,2323,13,0,0,0.95,0,0,3,1,3868,1981,1,8357,0,0
1,5164,3.2947,1,0,0,0,0,23.1,0,3,0,0,3108,917,9968,4,1055,1138,0,0,0,1188,1,0,0,0,2256,-81,0,20417,939,0,0,0,0,4681,3274,0,9289,0,0
1,4826,2731,0,0,6,0,0,25,3,3,9,0,3525,1654,10121,0,1007,1163,0,0,0,1.12,1,0,0,0,2303,-1,0,0,1916,0,0,3,3,3396,2.5,3,8023,0,0
1,4829,2.9046,1,0,1,0,2,39.3,2,3,2,-664,3786,1875,10281,6,1025,1127,0,0,0,1227,1,0,0,0,2284,0,0,22271,3.31,0,1,3,1,3.74,2736,1,8888,1,1
1,5439,2.3629,2,0,2,0,0,23.5,0,11,7,-945,4381,1871,11509,12,1055,1155,0,0,0,1154,2,0,0,0,2466,0,0,35388,5533,0,0,4,5,4.61,3182,4,9993,0,0
1,4739,2.6454,0,0,2,0,1,39.1,0,2,1,-959,3394,1695,9972,2,1008,1.13,0,0,0,1218,1,0,0,0,2212,4,0,10379,2815,0,0,2,3,3585,2764,1,8319,0,0
1,4659,3.7176,2,0,0,0,0,23.1,0,4,0,-2138,3714,2128,10094,4,1042,1144,0,0,0,1174,0,0,0,0,2125,-2,0,20538,4.56,0,0,4,6,4061,3333,2,8992,0,0
1,3975,2.8897,0,0,0,0,0,32.3,2,0,0,0,3699,3322,9707,0,961,1141,0,0,0,1209,0,0,0,0,1978,0,0,0,8122,0,0,0,0,2994,1.55,0,7896,0,0
1,4.17,2607,0,0,0,0,0,25,3,0,2,0,2373,971,8597,0,0.97,1161,0,0,0,1133,0,0,0,0,1848,322,0,0,1542,0,0,1,2,2983,2167,1,6635,0,0
1,3,1.8227,0,0,0,0,0,20,0,0,0,0,1883,918,6594,0,975,1174,0,0,0,1126,0,0,0,0,1414,764,0,0,1333,0,0,0,1,2642,2167,1,5834,0,0
1,3618,2.3911,0,0,0,0,0,25,2,0,0,0,2359,1522,7853,0,0.97,1161,0,0,0,1129,0,0,0,0,1732,0.33,0,0,2094,0,0,2,1,2848,1.9,1,6432,0,0
1,3,1.8205,0,0,0,0,0,22.2,2,1,0,0,1926,918,6594,0,998,1162,0,0,0,1.06,0,0,0,0,1414,826,0,0,1333,0,0,0,1,2651,3167,0,5.86,0,0
1,4,2.5101,0,0,0,0,0,25,2,1,0,0,2199,811,8318,0,988,1156,0,0,0,1118,0,0,0,0,1732,-552,0,0,1,0,0,0,1,2.97,2833,0,6539,0,0
1,4444,3.1402,0,0,0,0,0,29.6,3,1,0,0,2946,1891,9202,2,973,1146,0,0,0,1.16,0,0,0,0,2042,38,0,0,2602,0,0,0,1,3096,2093,0,7197,0,0
1,3879,2.6274,0,0,0,0,0,29.6,2,1,0,0,2938,2281,8743,1,973,1146,0,0,0,1161,0,0,0,0,1902,39,0,0,3685,0,0,0,1,2936,2056,0,7087,0,0
1,3.95,2.7989,0,0,0,0,0,31,2,1,0,0,3364,2807,9296,1,969,1143,0,0,0,1.18,0,0,0,0,1956,-2,0,0,5698,0,0,0,1,2976,1857,0,7552,0,0
1,5391,3.7046,1,0,0,0,0,26.7,8,4,0,0,3838,1735,10648,12,979,1139,0,0,0,1532,0,0,0,0,2358,0,0,0,1.69,0,0,0,0,5127,2108,0,9921,0,0
1,3732,2477,0,0,0,0,0,25,2,2,0,0,2597,1585,8.16,2,1005,1156,0,0,0,1069,0,0,0,0,1802,-229,0,0,2488,0,0,0,2,2897,3,0,6732,0,0
1,3973,3.0163,0,0,0,0,0,32.7,2,1,0,0,3.68,3301,9649,1,968,1.14,0,0,0,1202,0,0,0,0,1975,0,0,0,7718,0,0,0,1,3129,1816,0,7984,0,0
1,3414,2.4719,0,0,0,0,0,30,1,1,0,0,2263,1,7408,1,998,1146,0,0,0,1141,0,0,0,0,1618,-611,0,0,1707,0,0,0,1,2974,3125,0,6631,0,0
1,3414,2.1848,0,0,0,0,0,18.2,2,1,0,0,2211,1,7408,0,1007,1178,0,0,0,999,0,0,0,0,1618,-603,0,0,1707,0,0,1,3,2.79,3.25,1,6251,0,0
1,4334,3.1387,0,0,0,0,0,26.3,2,2,0,0,2746,1557,8944,2,998,1153,0,0,0,1099,0,0,0,0,1.97,135,0,0,2195,0,0,0,1,3114,2548,0,7098,0,0
1,3,2311,0,0,0,0,0,28.6,1,1,0,0,2.03,918,6594,0,1014,1149,0,0,0,1177,0,0,0,0,1414,903,0,8806,1333,0,0,0,0,2991,3667,0,6578,0,0
1,4.17,2.8963,0,0,0,0,0,30.8,2,1,0,0,2466,971,8597,2,989,1144,0,0,0,1196,0,0,0,0,1848,363,0,9505,1542,0,0,0,0,3.18,2867,0,7056,0,0
1,4414,3.1682,0,0,0,0,0,31.6,3,1,0,287,2768,1379,9222,1,0.98,1142,0,0,0,1224,0,0,0,0,2,126,0,10254,2133,0,0,0,0,3325,2.5,0,7473,0,0
1,4414,3.4137,0,0,0,0,0,33.3,2,2,0,-125,2847,1379,9222,2,1013,1139,0,0,0,1209,0,0,0,0,2,144,0,20067,2133,0,0,0,0,3426,3262,0,7758,0,0
1,4236,3.1869,0,0,0,0,0,34.6,1,2,0,-671,3.78,3284,9867,2,977,1136,0,0,0,1212,0,0,0,0,1993,0,0,10319,8066,0,0,0,1,3.33,2133,0,8337,0,0
1,4523,4.0241,0,0,0,0,0,31.6,2,3,0,-913,3082,1837,9454,6,1021,1142,0,0,0,1121,0,0,0,0,2074,48,0,20676,2.57,0,0,0,0,3494,3093,0,7912,0,0
1,4475,3.5408,0,0,0,0,0,32.4,2,4,0,-855,4103,3664,10.32,6,982,1.14,0,0,0,1181,0,0,0,0,2105,0,0,23157,9847,0,0,0,0,3474,2083,0,8622,0,0
1,4836,5.6969,0,0,0,0,0,32.5,6,6,0,-851,4293,2929,10906,17,989,1.14,0,0,0,1178,0,0,0,0,2262,0,0,37824,4685,0,0,0,0,3526,2268,0,8951,0,0
1,4476,3.7418,0,0,0,0,0,30,3,2,0,-195,2917,1.5,9345,2,998,1146,0,0,0,1153,0,0,0,0,2042,-79,0,10191,2.34,0,0,0,0,3389,2625,0,7628,0,0
1,4235,3.3919,0,0,0,0,0,28.6,2,3,0,-255,3039,1975,9118,1,1014,1149,0,0,0,1124,0,0,0,0,1962,48,0,10129,3449,0,0,0,0,3.35,2685,0,7677,0,0
1,4.38,3.3996,0,0,0,0,0,30.8,1,4,0,-1068,3345,2252,9625,5,1019,1144,0,0,0,1138,0,0,0,0,2044,-8,0,20772,4178,0,0,0,1,3379,3028,0,8.09,0,0
1,4412,3.4435,0,0,0,0,0,33.9,2,4,0,-268,4587,4437,10757,8,974,1137,0,0,0,1208,0,0,0,0,2086,0,0,23892,17114,0,0,0,0,3395,1899,0,9075,0,0
1,4243,3.0402,0,0,0,0,0,31.3,0,4,0,-1.48,3477,2522,9716,4,1008,1143,0,0,0,1139,0,0,0,0,2,-2,0,20288,5475,0,0,0,2,3337,2952,0,8169,0,0
1,4237,3.0152,0,0,0,0,0,31.8,0,4,0,-1396,3699,2948,9917,4,995,1142,0,0,0,1158,0,0,0,0,2,0,0,20.53,7174,0,0,0,2,3335,2.63,0,8317,0,0
1,4412,3.7308,0,0,0,0,0,30.6,2,8,0,-554,4201,3774,10379,8,1002,1144,0,0,0,1146,0,0,0,0,2085,0,0,23.21,10723,0,0,0,0,3397,2311,0,8752,0,0
1,4544,3.9936,0,0,0,0,0,30.4,2,4,0,-1072,3272,2187,9.59,6,1027,1145,0,0,0,1142,0,0,0,0,2101,15,0,21.21,3207,0,0,0,0,3486,2985,0,8051,0,0
1,4399,3455,1,0,0,0,0,32.3,2,4,0,-228,4363,4044,10513,8,979,1138,0,0,0,1202,0,0,0,0,2.08,0,0,23602,12745,0,0,0,0,3645,1976,0,9017,0,0
1,4706,4.2802,0,0,0,0,0,30,2,4,0,-1853,3192,1922,9565,2,1036,1146,0,0,0,1.13,0,0,0,0,2127,-28,0,20872,2691,0,0,0,0,3586,3133,0,8016,0,0
1,4.67,4.0218,0,0,0,0,0,33.3,3,2,0,218,3447,2.21,9961,7,983,1139,0,0,0,1203,0,0,0,0,2147,-2,0,11115,3769,0,0,0,0,3.53,2262,0,8143,0,0
1,4644,3.7043,0,0,0,0,0,33.3,2,2,0,185,3146,1922,9536,6,993,1139,0,0,0,1197,0,0,0,0,2089,-25,0,10696,3237,0,0,0,0,3525,2533,0,7913,0,0
1,4644,3122,0,0,0,0,0,33.3,2,2,0,238,3939,3418,10195,6,973,1138,0,0,0,1.21,0,0,0,0,2094,0,0,11181,9.52,0,0,0,0,3525,1931,0,8459,0,0
1,4343,3.9399,0,0,0,0,0,33.3,0,4,0,-2514,3047,1.5,9309,4,1.09,1139,0,0,0,1108,0,0,0,0,2,-97,0,19107,2682,0,0,0,2,3519,4167,0,8016,0,0
1,4.17,3.2723,0,0,0,0,0,22.2,1,3,0,-1.19,2555,971,8597,0,1083,1162,0,0,0,1018,0,0,0,0,1848,0.46,0,9118,1542,0,0,0,2,3333,4433,0,7299,0,0
1,4588,4.0275,0,0,0,0,0,32,3,3,0,-579,3256,1859,9768,5,1007,1141,0,0,0,1174,0,0,0,0,2.12,14,0,21203,3114,0,0,0,0,3.48,2833,0,8066,0,0
1,4.17,3.3821,0,0,0,0,0,40,1,0,2,0.56,2559,971,8597,0,987,1133,0,0,0,1332,0,0,0,0,1848,401,0,0,1542,0,0,1,0,3452,3033,1,7564,0,0
